n,state
3359,4096.000000
3360,4096.000000
3361,4096.000000
3362,4096.000000
3363,4096.000000
3364,4096.000000
3365,4096.000000
3366,4096.000000
3367,4096.000000
3368,4096.000000
3369,4096.000000
3370,4096.000000
3371,4096.000000
3372,4096.000000
3373,4096.000000
3374,4096.000000
3375,4096.000000
3376,4096.000000
3377,4096.000000
3378,4096.000000
3379,4096.000000
3380,4096.000000
3381,4096.000000
3382,4096.000000
3383,4096.000000
3384,4096.000000
3385,4096.000000
3386,4096.000000
3387,4096.000000
3388,4096.000000
3389,4096.000000
3390,4096.000000
3391,4096.000000
3392,4096.000000
3393,4096.000000
3394,4096.000000
3395,4096.000000
3396,4096.000000
3397,4096.000000
3398,4096.000000
3399,4096.000000
3400,4096.000000
3401,4096.000000
3402,4096.000000
3403,4096.000000
3404,4096.000000
3405,4096.000000
3406,4096.000000
3407,4096.000000
3408,4096.000000
3409,4096.000000
3410,4096.000000
3411,4096.000000
3412,4096.000000
3413,4096.000000
3414,4096.000000
3415,4096.000000
3416,4096.000000
3417,4096.000000
3418,4096.000000
3419,4096.000000
3420,4096.000000
3421,4096.000000
3422,4096.000000
3423,4096.000000
3424,4096.000000
3425,4096.000000
3426,4096.000000
3427,4096.000000
3428,4096.000000
3429,4096.000000
3430,4096.000000
3431,4096.000000
3432,4096.000000
3433,4096.000000
3434,4096.000000
3435,4096.000000
3436,4096.000000
3437,4096.000000
3438,4096.000000
3439,4096.000000
3440,4096.000000
3441,4096.000000
3442,4096.000000
3443,4096.000000
3444,4096.000000
3445,4096.000000
3446,4096.000000
3447,4096.000000
3448,4096.000000
3449,4096.000000
3450,4096.000000
3451,4096.000000
3452,4096.000000
3453,4096.000000
3454,4096.000000
3455,4096.000000
3456,4096.000000
3457,4096.000000
3458,4096.000000
3459,4096.000000
3460,4096.000000
3461,4096.000000
3462,4096.000000
3463,4096.000000
3464,4096.000000
3465,4096.000000
3466,4096.000000
3467,4096.000000
3468,4096.000000
3469,4096.000000
3470,4096.000000
3471,4096.000000
3472,4096.000000
3473,4096.000000
3474,4096.000000
3475,4096.000000
3476,4096.000000
3477,4096.000000
3478,4096.000000
3479,4096.000000
3480,4096.000000
3481,4096.000000
3482,4096.000000
3483,4096.000000
3484,4096.000000
3485,4096.000000
3486,4096.000000
3487,4096.000000
3488,4096.000000
3489,4096.000000
3490,4096.000000
3491,4096.000000
3492,4096.000000
3493,4096.000000
3494,4096.000000
3495,4096.000000
3496,4096.000000
3497,4096.000000
3498,4096.000000
3499,4096.000000
3500,4096.000000
3501,4096.000000
3502,4096.000000
3503,4096.000000
3504,4096.000000
3505,4096.000000
3506,4096.000000
3507,4096.000000
3508,4096.000000
3509,4096.000000
3510,4096.000000
3511,4096.000000
3512,4096.000000
3513,4096.000000
3514,4096.000000
3515,4096.000000
3516,4096.000000
3517,4096.000000
3518,4096.000000
3519,4096.000000
3520,4096.000000
3521,4096.000000
3522,4096.000000
3523,4096.000000
3524,4096.000000
3525,4096.000000
3526,4096.000000
3527,4096.000000
3528,4096.000000
3529,4096.000000
3530,4096.000000
3531,4096.000000
3532,4096.000000
3533,4096.000000
3534,4096.000000
3535,4096.000000
3536,4096.000000
3537,4096.000000
3538,4096.000000
3539,4096.000000
3540,4096.000000
3541,4096.000000
3542,4096.000000
3543,4096.000000
3544,4096.000000
3545,4096.000000
3546,4096.000000
3547,4096.000000
3548,4096.000000
3549,4096.000000
3550,4096.000000
3551,4096.000000
3552,4096.000000
3553,4096.000000
3554,4096.000000
3555,4096.000000
3556,4096.000000
3557,4096.000000
3558,4096.000000
3559,4096.000000
3560,4096.000000
3561,4096.000000
3562,4096.000000
3563,4096.000000
3564,4096.000000
3565,4096.000000
3566,4096.000000
3567,4096.000000
3568,4096.000000
3569,4096.000000
3570,4096.000000
3571,4096.000000
3572,4096.000000
3573,4096.000000
3574,4096.000000
3575,4096.000000
3576,4096.000000
3577,4096.000000
3578,4096.000000
3579,4096.000000
3580,4096.000000
3581,4096.000000
3582,4096.000000
3583,4096.000000
3584,4096.000000
3585,4096.000000
3586,4096.000000
3587,4096.000000
3588,4096.000000
3589,4096.000000
3590,4096.000000
3591,4096.000000
3592,4096.000000
3593,4096.000000
3594,4096.000000
3595,4096.000000
3596,4096.000000
3597,4096.000000
3598,4096.000000
3599,4096.000000
3600,4096.000000
3601,4096.000000
3602,4096.000000
3603,4096.000000
3604,4096.000000
3605,4096.000000
3606,4096.000000
3607,4096.000000
3608,4096.000000
3609,4096.000000
3610,4096.000000
3611,4096.000000
3612,4096.000000
3613,4096.000000
3614,4096.000000
3615,4096.000000
3616,4096.000000
3617,4096.000000
3618,4096.000000
3619,4096.000000
3620,4096.000000
3621,4096.000000
3622,4096.000000
3623,4096.000000
3624,4096.000000
3625,4096.000000
3626,4096.000000
3627,4096.000000
3628,4096.000000
3629,4096.000000
3630,4096.000000
3631,4096.000000
3632,4096.000000
3633,4096.000000
3634,4096.000000
3635,4096.000000
3636,4096.000000
3637,4096.000000
3638,4096.000000
3639,4096.000000
3640,4096.000000
3641,4096.000000
3642,4096.000000
3643,4096.000000
3644,4096.000000
3645,4096.000000
3646,4096.000000
3647,4096.000000
3648,4096.000000
3649,4096.000000
3650,4096.000000
3651,4096.000000
3652,4096.000000
3653,4096.000000
3654,4096.000000
3655,4096.000000
3656,4096.000000
3657,4096.000000
3658,4096.000000
3659,4096.000000
3660,4096.000000
3661,4096.000000
3662,4096.000000
3663,4096.000000
3664,4096.000000
3665,4096.000000
3666,4096.000000
3667,4096.000000
3668,4096.000000
3669,4096.000000
3670,4096.000000
3671,4096.000000
3672,4096.000000
3673,4096.000000
3674,4096.000000
3675,4096.000000
3676,4096.000000
3677,4096.000000
3678,4096.000000
3679,4096.000000
3680,4096.000000
3681,4096.000000
3682,4096.000000
3683,4096.000000
3684,4096.000000
3685,4096.000000
3686,4096.000000
3687,4096.000000
3688,4096.000000
3689,4096.000000
3690,4096.000000
3691,4096.000000
3692,4096.000000
3693,4096.000000
3694,4096.000000
3695,4096.000000
3696,4096.000000
3697,4096.000000
3698,4096.000000
3699,4096.000000
3700,4096.000000
3701,4096.000000
3702,4096.000000
3703,4096.000000
3704,4096.000000
3705,4096.000000
3706,4096.000000
3707,4096.000000
3708,4096.000000
3709,4096.000000
3710,4096.000000
3711,4096.000000
3712,4096.000000
3713,4096.000000
3714,4096.000000
3715,4096.000000
3716,4096.000000
3717,4096.000000
3718,4096.000000
3719,4096.000000
3720,4096.000000
3721,4096.000000
3722,4096.000000
3723,4096.000000
3724,4096.000000
3725,4096.000000
3726,4096.000000
3727,4096.000000
3728,4096.000000
3729,4096.000000
3730,4096.000000
3731,4096.000000
3732,4096.000000
3733,4096.000000
3734,4096.000000
3735,4096.000000
3736,4096.000000
3737,4096.000000
3738,4096.000000
3739,4096.000000
3740,4096.000000
3741,4096.000000
3742,4096.000000
3743,4096.000000
3744,4096.000000
3745,4096.000000
3746,4096.000000
3747,4096.000000
3748,4096.000000
3749,4096.000000
3750,4096.000000
3751,4096.000000
3752,4096.000000
3753,4096.000000
3754,4096.000000
3755,4096.000000
3756,4096.000000
3757,4096.000000
3758,4096.000000
3759,4096.000000
3760,4096.000000
3761,4096.000000
3762,4096.000000
3763,4096.000000
3764,4096.000000
3765,4096.000000
3766,4096.000000
3767,4096.000000
3768,4096.000000
3769,4096.000000
3770,4096.000000
3771,4096.000000
3772,4096.000000
3773,4096.000000
3774,4096.000000
3775,4096.000000
3776,4096.000000
3777,4096.000000
3778,4096.000000
3779,4096.000000
3780,4096.000000
3781,4096.000000
3782,4096.000000
3783,4096.000000
3784,4096.000000
3785,4096.000000
3786,4096.000000
3787,4096.000000
3788,4096.000000
3789,4096.000000
3790,4096.000000
3791,4096.000000
3792,4096.000000
3793,4096.000000
3794,4096.000000
3795,4096.000000
3796,4096.000000
3797,4096.000000
3798,4096.000000
3799,4096.000000
3800,4096.000000
3801,4096.000000
3802,4096.000000
3803,4096.000000
3804,4096.000000
3805,4096.000000
3806,4096.000000
3807,4096.000000
3808,4096.000000
3809,4096.000000
3810,4096.000000
3811,4096.000000
3812,4096.000000
3813,4096.000000
3814,4096.000000
3815,4096.000000
3816,4096.000000
3817,4096.000000
3818,4096.000000
3819,4096.000000
3820,4096.000000
3821,4096.000000
3822,4096.000000
3823,4096.000000
3824,4096.000000
3825,4096.000000
3826,4096.000000
3827,4096.000000
3828,4096.000000
3829,4096.000000
3830,4096.000000
3831,4096.000000
3832,4096.000000
3833,4096.000000
3834,4096.000000
3835,4096.000000
3836,4096.000000
3837,4096.000000
3838,4096.000000
3839,4096.000000
3840,4096.000000
3841,4096.000000
3842,4096.000000
3843,4096.000000
3844,4096.000000
3845,4096.000000
3846,4096.000000
3847,4096.000000
3848,4096.000000
3849,4096.000000
3850,4096.000000
3851,4096.000000
3852,4096.000000
3853,4096.000000
3854,4096.000000
3855,4096.000000
3856,4096.000000
3857,4096.000000
3858,4096.000000
3859,4096.000000
3860,4096.000000
3861,4096.000000
3862,4096.000000
3863,4096.000000
3864,4096.000000
3865,4096.000000
3866,4096.000000
3867,4096.000000
3868,4096.000000
3869,4096.000000
3870,4096.000000
3871,4096.000000
3872,4096.000000
3873,4096.000000
3874,4096.000000
3875,4096.000000
3876,4096.000000
3877,4096.000000
3878,4096.000000
3879,4096.000000
3880,4096.000000
3881,4096.000000
3882,4096.000000
3883,4096.000000
3884,4096.000000
3885,4096.000000
3886,4096.000000
3887,4096.000000
3888,4096.000000
3889,4096.000000
3890,4096.000000
3891,4096.000000
3892,4096.000000
3893,4096.000000
3894,4096.000000
3895,4096.000000
3896,4096.000000
3897,4096.000000
3898,4096.000000
3899,4096.000000
3900,4096.000000
3901,4096.000000
3902,4096.000000
3903,4096.000000
3904,4096.000000
3905,4096.000000
3906,4096.000000
3907,4096.000000
3908,4096.000000
3909,4096.000000
3910,4096.000000
3911,4096.000000
3912,4096.000000
3913,4096.000000
3914,4096.000000
3915,4096.000000
3916,4096.000000
3917,4096.000000
3918,4096.000000
3919,4096.000000
3920,4096.000000
3921,4096.000000
3922,4096.000000
3923,4096.000000
3924,4096.000000
3925,4096.000000
3926,4096.000000
3927,4096.000000
3928,4096.000000
3929,4096.000000
3930,4096.000000
3931,4096.000000
3932,4096.000000
3933,4096.000000
3934,4096.000000
3935,4096.000000
3936,4096.000000
3937,4096.000000
3938,4096.000000
3939,4096.000000
3940,4096.000000
3941,4096.000000
3942,4096.000000
3943,4096.000000
3944,4096.000000
3945,4096.000000
3946,4096.000000
3947,4096.000000
3948,4096.000000
3949,4096.000000
3950,4096.000000
3951,4096.000000
3952,4096.000000
3953,4096.000000
3954,4096.000000
3955,4096.000000
3956,4096.000000
3957,4096.000000
3958,4096.000000
3959,4096.000000
3960,4096.000000
3961,4096.000000
3962,4096.000000
3963,4096.000000
3964,4096.000000
3965,4096.000000
3966,4096.000000
3967,4096.000000
3968,4096.000000
3969,4096.000000
3970,4096.000000
3971,4096.000000
3972,4096.000000
3973,4096.000000
3974,4096.000000
3975,4096.000000
3976,4096.000000
3977,4096.000000
3978,4096.000000
3979,4096.000000
3980,4096.000000
3981,4096.000000
3982,4096.000000
3983,4096.000000
3984,4096.000000
3985,4096.000000
3986,4096.000000
3987,4096.000000
3988,4096.000000
3989,4096.000000
3990,4096.000000
3991,4096.000000
3992,4096.000000
3993,4096.000000
3994,4096.000000
3995,4096.000000
3996,4096.000000
3997,4096.000000
3998,4096.000000
3999,4096.000000
4000,4096.000000
4001,4096.000000
4002,4096.000000
4003,4096.000000
4004,4096.000000
4005,4096.000000
4006,4096.000000
4007,4096.000000
4008,4096.000000
4009,4096.000000
4010,4096.000000
4011,4096.000000
4012,4096.000000
4013,4096.000000
4014,4096.000000
4015,4096.000000
4016,4096.000000
4017,4096.000000
4018,4096.000000
4019,4096.000000
4020,4096.000000
4021,4096.000000
4022,4096.000000
4023,4096.000000
4024,4096.000000
4025,4096.000000
4026,4096.000000
4027,4096.000000
4028,4096.000000
4029,4096.000000
4030,4096.000000
4031,4096.000000
4032,4096.000000
4033,4096.000000
4034,4096.000000
4035,4096.000000
4036,4096.000000
4037,4096.000000
4038,4096.000000
4039,4096.000000
4040,4096.000000
4041,4096.000000
4042,4096.000000
4043,4096.000000
4044,4096.000000
4045,4096.000000
4046,4096.000000
4047,4096.000000
4048,4096.000000
4049,4096.000000
4050,4096.000000
4051,4096.000000
4052,4096.000000
4053,4096.000000
4054,4096.000000
4055,4096.000000
4056,4096.000000
4057,4096.000000
4058,4096.000000
4059,4096.000000
4060,4096.000000
4061,4096.000000
4062,4096.000000
4063,4096.000000
4064,4096.000000
4065,4096.000000
4066,4096.000000
4067,4096.000000
4068,4096.000000
4069,4096.000000
4070,4096.000000
4071,4096.000000
4072,4096.000000
4073,4096.000000
4074,4096.000000
4075,4096.000000
4076,4096.000000
4077,4096.000000
4078,4096.000000
4079,4096.000000
4080,4096.000000
4081,4096.000000
4082,4096.000000
4083,4096.000000
4084,4096.000000
4085,4096.000000
4086,4096.000000
4087,4096.000000
4088,4096.000000
4089,4096.000000
4090,4096.000000
4091,4096.000000
4092,4096.000000
4093,4096.000000
4094,4096.000000
4095,4096.000000
4096,4096.000000
4097,4096.000000
4098,4096.000000
4099,4096.000000
4100,4096.000000
4101,4096.000000
4102,4096.000000
4103,4096.000000
4104,4096.000000
4105,4096.000000
4106,4096.000000
4107,4096.000000
4108,4096.000000
4109,4096.000000
4110,4096.000000
4111,4096.000000
4112,4096.000000
4113,4096.000000
4114,4096.000000
4115,4096.000000
4116,4096.000000
4117,4096.000000
4118,4096.000000
4119,4096.000000
4120,4096.000000
4121,4096.000000
4122,4096.000000
4123,4096.000000
4124,4096.000000
4125,4096.000000
4126,4096.000000
4127,4096.000000
4128,4096.000000
4129,4096.000000
4130,4096.000000
4131,4096.000000
4132,4096.000000
4133,4096.000000
4134,4096.000000
4135,4096.000000
4136,4096.000000
4137,4096.000000
4138,4096.000000
4139,4096.000000
4140,4096.000000
4141,4096.000000
4142,4096.000000
4143,4096.000000
4144,4096.000000
4145,4096.000000
4146,4096.000000
4147,4096.000000
4148,4096.000000
4149,4096.000000
4150,4096.000000
4151,4096.000000
4152,4096.000000
4153,4096.000000
4154,4096.000000
4155,4096.000000
4156,4096.000000
4157,4096.000000
4158,4096.000000
4159,4096.000000
4160,4096.000000
4161,4096.000000
4162,4096.000000
4163,4096.000000
4164,4096.000000
4165,4096.000000
4166,4096.000000
4167,4096.000000
4168,4096.000000
4169,4096.000000
4170,4096.000000
4171,4096.000000
4172,4096.000000
4173,4096.000000
4174,4096.000000
4175,4096.000000
4176,4096.000000
4177,4096.000000
4178,4096.000000
4179,4096.000000
4180,4096.000000
4181,4096.000000
4182,4096.000000
4183,4096.000000
4184,4096.000000
4185,4096.000000
4186,4096.000000
4187,4096.000000
4188,4096.000000
4189,4096.000000
4190,4096.000000
4191,4096.000000
4192,4096.000000
4193,4096.000000
4194,4096.000000
4195,4096.000000
4196,4096.000000
4197,4096.000000
4198,4096.000000
4199,4096.000000
4200,4096.000000
4201,4096.000000
4202,4096.000000
4203,4096.000000
4204,4096.000000
4205,4096.000000
4206,4096.000000
4207,4096.000000
4208,4096.000000
4209,4096.000000
4210,4096.000000
4211,4096.000000
4212,4096.000000
4213,4096.000000
4214,4096.000000
4215,4096.000000
4216,4096.000000
4217,4096.000000
4218,4096.000000
4219,4096.000000
4220,4096.000000
4221,4096.000000
4222,4096.000000
4223,4096.000000
4224,4096.000000
4225,4096.000000
4226,4096.000000
4227,4096.000000
4228,4096.000000
4229,4096.000000
4230,4096.000000
4231,4096.000000
4232,4096.000000
4233,4096.000000
4234,4096.000000
4235,4096.000000
4236,4096.000000
4237,4096.000000
4238,4096.000000
4239,4096.000000
4240,4096.000000
4241,4096.000000
4242,4096.000000
4243,4096.000000
4244,4096.000000
4245,4096.000000
4246,4096.000000
4247,4096.000000
4248,4096.000000
4249,4096.000000
4250,4096.000000
4251,4096.000000
4252,4096.000000
4253,4096.000000
4254,4096.000000
4255,4096.000000
4256,4096.000000
4257,4096.000000
4258,4096.000000
4259,4096.000000
4260,4096.000000
4261,4096.000000
4262,4096.000000
4263,4096.000000
4264,4096.000000
4265,4096.000000
4266,4096.000000
4267,4096.000000
4268,4096.000000
4269,4096.000000
4270,4096.000000
4271,4096.000000
4272,4096.000000
4273,4096.000000
4274,4096.000000
4275,4096.000000
4276,4096.000000
4277,4096.000000
4278,4096.000000
4279,4096.000000
4280,4096.000000
4281,4096.000000
4282,4096.000000
4283,4096.000000
4284,4096.000000
4285,4096.000000
4286,4096.000000
4287,4096.000000
4288,4096.000000
4289,4096.000000
4290,4096.000000
4291,4096.000000
4292,4096.000000
4293,4096.000000
4294,4096.000000
4295,4096.000000
4296,4096.000000
4297,4096.000000
4298,4096.000000
4299,4096.000000
4300,4096.000000
4301,4096.000000
4302,4096.000000
4303,4096.000000
4304,4096.000000
4305,4096.000000
4306,4096.000000
4307,4096.000000
4308,4096.000000
4309,4096.000000
4310,4096.000000
4311,4096.000000
4312,4096.000000
4313,4096.000000
4314,4096.000000
4315,4096.000000
4316,4096.000000
4317,4096.000000
4318,4096.000000
4319,4096.000000
4320,4096.000000
4321,4096.000000
4322,4870.992343
4323,4870.992343
4324,4870.992343
4325,4870.992343
4326,4870.992343
4327,4870.992343
4328,4870.992343
4329,4870.992343
4330,4870.992343
4331,4870.992343
4332,4870.992343
4333,4870.992343
4334,4870.992343
4335,4870.992343
4336,4870.992343
4337,4870.992343
4338,4870.992343
4339,4870.992343
4340,4870.992343
4341,4870.992343
4342,4870.992343
4343,4870.992343
4344,4870.992343
4345,4870.992343
4346,4870.992343
4347,4870.992343
4348,4870.992343
4349,4870.992343
4350,4870.992343
4351,4870.992343
4352,4870.992343
4353,4870.992343
4354,4870.992343
4355,4870.992343
4356,4870.992343
4357,4870.992343
4358,4870.992343
4359,4870.992343
4360,4870.992343
4361,4870.992343
4362,4870.992343
4363,4870.992343
4364,4870.992343
4365,4870.992343
4366,4870.992343
4367,4870.992343
4368,4870.992343
4369,4870.992343
4370,4870.992343
4371,4870.992343
4372,4870.992343
4373,4870.992343
4374,4870.992343
4375,4870.992343
4376,4870.992343
4377,4870.992343
4378,4870.992343
4379,4870.992343
4380,4870.992343
4381,4870.992343
4382,4870.992343
4383,4870.992343
4384,4870.992343
4385,4870.992343
4386,4870.992343
4387,4870.992343
4388,4870.992343
4389,4870.992343
4390,4870.992343
4391,4870.992343
4392,4870.992343
4393,4870.992343
4394,4870.992343
4395,4870.992343
4396,4870.992343
4397,4870.992343
4398,4870.992343
4399,4870.992343
4400,4870.992343
4401,4870.992343
4402,4870.992343
4403,4870.992343
4404,4870.992343
4405,4870.992343
4406,4870.992343
4407,4870.992343
4408,4870.992343
4409,4870.992343
4410,4870.992343
4411,4870.992343
4412,4870.992343
4413,4870.992343
4414,4870.992343
4415,4870.992343
4416,4870.992343
4417,4870.992343
4418,4870.992343
4419,4870.992343
4420,4870.992343
4421,4870.992343
4422,4870.992343
4423,4870.992343
4424,4870.992343
4425,4870.992343
4426,4870.992343
4427,4870.992343
4428,4870.992343
4429,4870.992343
4430,4870.992343
4431,4870.992343
4432,4870.992343
4433,4870.992343
4434,4870.992343
4435,4870.992343
4436,4870.992343
4437,4870.992343
4438,4870.992343
4439,4870.992343
4440,4870.992343
4441,4870.992343
4442,4870.992343
4443,4870.992343
4444,4870.992343
4445,4870.992343
4446,4870.992343
4447,4870.992343
4448,4870.992343
4449,4870.992343
4450,4870.992343
4451,4870.992343
4452,4870.992343
4453,4870.992343
4454,4870.992343
4455,4870.992343
4456,4870.992343
4457,4870.992343
4458,4870.992343
4459,4870.992343
4460,4870.992343
4461,4870.992343
4462,4870.992343
4463,4870.992343
4464,4870.992343
4465,4870.992343
4466,4870.992343
4467,4870.992343
4468,4870.992343
4469,4870.992343
4470,4870.992343
4471,4870.992343
4472,4870.992343
4473,4870.992343
4474,4870.992343
4475,4870.992343
4476,4870.992343
4477,4870.992343
4478,4870.992343
4479,4870.992343
4480,4870.992343
4481,4870.992343
4482,4870.992343
4483,4870.992343
4484,4870.992343
4485,4870.992343
4486,4870.992343
4487,4870.992343
4488,4870.992343
4489,4870.992343
4490,4870.992343
4491,4870.992343
4492,4870.992343
4493,4870.992343
4494,4870.992343
4495,4870.992343
4496,4870.992343
4497,4870.992343
4498,4870.992343
4499,4870.992343
4500,4870.992343
4501,4870.992343
4502,4870.992343
4503,4870.992343
4504,4870.992343
4505,4870.992343
4506,4870.992343
4507,4870.992343
4508,4870.992343
4509,4870.992343
4510,4870.992343
4511,4870.992343
4512,4870.992343
4513,4870.992343
4514,4870.992343
4515,4870.992343
4516,4870.992343
4517,4870.992343
4518,4870.992343
4519,4870.992343
4520,4870.992343
4521,4870.992343
4522,4870.992343
4523,4870.992343
4524,4870.992343
4525,4870.992343
4526,4870.992343
4527,4870.992343
4528,4870.992343
4529,4870.992343
4530,4870.992343
4531,4870.992343
4532,4870.992343
4533,4870.992343
4534,4870.992343
4535,4870.992343
4536,4870.992343
4537,4870.992343
4538,4870.992343
4539,4870.992343
4540,4870.992343
4541,4870.992343
4542,4870.992343
4543,4870.992343
4544,4870.992343
4545,4870.992343
4546,4870.992343
4547,4870.992343
4548,4870.992343
4549,4870.992343
4550,4870.992343
4551,4870.992343
4552,4870.992343
4553,4870.992343
4554,4870.992343
4555,4870.992343
4556,4870.992343
4557,4870.992343
4558,4870.992343
4559,4870.992343
4560,4870.992343
4561,4870.992343
4562,4870.992343
4563,4870.992343
4564,4870.992343
4565,4870.992343
4566,4870.992343
4567,4870.992343
4568,4870.992343
4569,4870.992343
4570,4870.992343
4571,4870.992343
4572,4870.992343
4573,4870.992343
4574,4870.992343
4575,4870.992343
4576,4870.992343
4577,4870.992343
4578,4870.992343
4579,4870.992343
4580,4870.992343
4581,4870.992343
4582,4870.992343
4583,4870.992343
4584,4870.992343
4585,4870.992343
4586,4870.992343
4587,4870.992343
4588,4870.992343
4589,4870.992343
4590,4870.992343
4591,4870.992343
4592,4870.992343
4593,4870.992343
4594,4870.992343
4595,4870.992343
4596,4870.992343
4597,4870.992343
4598,4870.992343
4599,4870.992343
4600,4870.992343
4601,4870.992343
4602,4870.992343
4603,4870.992343
4604,4870.992343
4605,4870.992343
4606,4870.992343
4607,4870.992343
4608,4870.992343
4609,4870.992343
4610,4870.992343
4611,4870.992343
4612,4870.992343
4613,4870.992343
4614,4870.992343
4615,4870.992343
4616,4870.992343
4617,4870.992343
4618,4870.992343
4619,4870.992343
4620,4870.992343
4621,4870.992343
4622,4870.992343
4623,4870.992343
4624,4870.992343
4625,4870.992343
4626,4870.992343
4627,4870.992343
4628,4870.992343
4629,4870.992343
4630,4870.992343
4631,4870.992343
4632,4870.992343
4633,4870.992343
4634,4870.992343
4635,4870.992343
4636,4870.992343
4637,4870.992343
4638,4870.992343
4639,4870.992343
4640,4870.992343
4641,4870.992343
4642,4870.992343
4643,4870.992343
4644,4870.992343
4645,4870.992343
4646,4870.992343
4647,4870.992343
4648,4870.992343
4649,4870.992343
4650,4870.992343
4651,4870.992343
4652,4870.992343
4653,4870.992343
4654,4870.992343
4655,4870.992343
4656,4870.992343
4657,4870.992343
4658,4870.992343
4659,4870.992343
4660,4870.992343
4661,4870.992343
4662,4870.992343
4663,4870.992343
4664,4870.992343
4665,4870.992343
4666,4870.992343
4667,4870.992343
4668,4870.992343
4669,4870.992343
4670,4870.992343
4671,4870.992343
4672,4870.992343
4673,4870.992343
4674,4870.992343
4675,4870.992343
4676,4870.992343
4677,4870.992343
4678,4870.992343
4679,4870.992343
4680,4870.992343
4681,4870.992343
4682,4870.992343
4683,4870.992343
4684,4870.992343
4685,4870.992343
4686,4870.992343
4687,4870.992343
4688,4870.992343
4689,4870.992343
4690,4870.992343
4691,4870.992343
4692,4870.992343
4693,4870.992343
4694,4870.992343
4695,4870.992343
4696,4870.992343
4697,4870.992343
4698,4870.992343
4699,4870.992343
4700,4870.992343
4701,4870.992343
4702,4870.992343
4703,4870.992343
4704,4870.992343
4705,4870.992343
4706,4870.992343
4707,4870.992343
4708,4870.992343
4709,4870.992343
4710,4870.992343
4711,4870.992343
4712,4870.992343
4713,4870.992343
4714,4870.992343
4715,4870.992343
4716,4870.992343
4717,4870.992343
4718,4870.992343
4719,4870.992343
4720,4870.992343
4721,4870.992343
4722,4870.992343
4723,4870.992343
4724,4870.992343
4725,4870.992343
4726,4870.992343
4727,4870.992343
4728,4870.992343
4729,4870.992343
4730,4870.992343
4731,4870.992343
4732,4870.992343
4733,4870.992343
4734,4870.992343
4735,4870.992343
4736,4870.992343
4737,4870.992343
4738,4870.992343
4739,4870.992343
4740,4870.992343
4741,4870.992343
4742,4870.992343
4743,4870.992343
4744,4870.992343
4745,4870.992343
4746,4870.992343
4747,4870.992343
4748,4870.992343
4749,4870.992343
4750,4870.992343
4751,4870.992343
4752,4870.992343
4753,4870.992343
4754,4870.992343
4755,4870.992343
4756,4870.992343
4757,4870.992343
4758,4870.992343
4759,4870.992343
4760,4870.992343
4761,4870.992343
4762,4870.992343
4763,4870.992343
4764,4870.992343
4765,4870.992343
4766,4870.992343
4767,4870.992343
4768,4870.992343
4769,4870.992343
4770,4870.992343
4771,4870.992343
4772,4870.992343
4773,4870.992343
4774,4870.992343
4775,4870.992343
4776,4870.992343
4777,4870.992343
4778,4870.992343
4779,4870.992343
4780,4870.992343
4781,4870.992343
4782,4870.992343
4783,4870.992343
4784,4870.992343
4785,4870.992343
4786,4870.992343
4787,4870.992343
4788,4870.992343
4789,4870.992343
4790,4870.992343
4791,4870.992343
4792,4870.992343
4793,4870.992343
4794,4870.992343
4795,4870.992343
4796,4870.992343
4797,4870.992343
4798,4870.992343
4799,4870.992343
4800,4870.992343
4801,4870.992343
4802,4870.992343
4803,4870.992343
4804,4870.992343
4805,4870.992343
4806,4870.992343
4807,4870.992343
4808,4870.992343
4809,4870.992343
4810,4870.992343
4811,4870.992343
4812,4870.992343
4813,4870.992343
4814,4870.992343
4815,4870.992343
4816,4870.992343
4817,4870.992343
4818,4870.992343
4819,4870.992343
4820,4870.992343
4821,4870.992343
4822,4870.992343
4823,4870.992343
4824,4870.992343
4825,4870.992343
4826,4870.992343
4827,4870.992343
4828,4870.992343
4829,4870.992343
4830,4870.992343
4831,4870.992343
4832,4870.992343
4833,4870.992343
4834,4870.992343
4835,4870.992343
4836,4870.992343
4837,4870.992343
4838,4870.992343
4839,4870.992343
4840,4870.992343
4841,4870.992343
4842,4870.992343
4843,4870.992343
4844,4870.992343
4845,4870.992343
4846,4870.992343
4847,4870.992343
4848,4870.992343
4849,4870.992343
4850,4870.992343
4851,4870.992343
4852,4870.992343
4853,4870.992343
4854,4870.992343
4855,4870.992343
4856,4870.992343
4857,4870.992343
4858,4870.992343
4859,4870.992343
4860,4870.992343
4861,4870.992343
4862,4870.992343
4863,4870.992343
4864,4870.992343
4865,4870.992343
4866,4870.992343
4867,4870.992343
4868,4870.992343
4869,4870.992343
4870,4870.992343
4871,4870.992343
4872,4870.992343
4873,4870.992343
4874,4870.992343
4875,4870.992343
4876,4870.992343
4877,4870.992343
4878,4870.992343
4879,4870.992343
4880,4870.992343
4881,4870.992343
4882,4870.992343
4883,4870.992343
4884,4870.992343
4885,4870.992343
4886,4870.992343
4887,4870.992343
4888,4870.992343
4889,4870.992343
4890,4870.992343
4891,4870.992343
4892,4870.992343
4893,4870.992343
4894,4870.992343
4895,4870.992343
4896,4870.992343
4897,4870.992343
4898,4870.992343
4899,4870.992343
4900,4870.992343
4901,4870.992343
4902,4870.992343
4903,4870.992343
4904,4870.992343
4905,4870.992343
4906,4870.992343
4907,4870.992343
4908,4870.992343
4909,4870.992343
4910,4870.992343
4911,4870.992343
4912,4870.992343
4913,4870.992343
